#{"t_start": 1769102440.7466047, "env_id": "None"}
r,l,t
20.87,113,354.743904
24.08,92,355.766748
19.98,102,355.846363
24.88,112,355.949477
20.67,133,356.078593
21.42,158,356.22574
21.89,111,356.305815
21.98,102,356.408929
21.0,100,356.49661
21.81,119,356.602716
21.89,111,361.411938
20.83,117,361.523546
21.86,114,361.637158
22.34,166,361.78872
24.83,117,361.870821
23.65,135,362.007455
-17.26,126,362.135084
22.54,146,362.279227
21.81,119,362.369431
24.8,120,362.472095
21.82,118,362.583206
23.89,111,363.606951
22.82,118,363.699603
22.9,110,363.786173
23.72,128,363.886766
21.87,113,363.990875
20.77,123,368.826939
22.79,121,368.94012
19.69,131,369.060234
23.89,111,369.16633
21.81,119,369.279442
21.5,150,369.425576
20.89,111,369.516215
21.71,129,369.629324
21.7,130,369.762952
23.89,111,369.87147
21.82,118,369.992636
20.48,152,370.13522
22.72,128,370.248546
23.75,125,370.361663
24.69,131,370.47928
21.82,118,370.565862
20.22,178,376.485106
20.8,120,376.593236
22.73,127,376.707341
24.54,146,376.845478
24.47,153,377.002129
20.85,115,377.091217
21.77,123,377.202322
20.74,126,377.304919
23.7,130,377.428719
20.46,154,377.568922
21.97,103,377.648033
19.61,139,377.784661
26.89,111,377.90177
22.84,116,378.003856
22.39,161,378.168031
21.85,115,378.281611
20.81,119,383.214837
22.91,109,383.31995
24.47,153,383.453668
20.85,115,384.346319
20.72,128,384.442405
22.8,120,384.556021
20.62,138,384.701673
22.68,132,384.817785
19.79,121,384.929902
24.78,122,385.049579
20.71,129,385.16721
26.73,127,385.264803
22.62,138,385.406494
22.62,138,385.550123
22.89,111,385.643711
21.65,135,385.757834
25.75,125,390.592849
22.4,160,390.746546
25.48,152,390.895192
20.78,122,390.999783
23.91,109,391.116399
21.8,120,391.217993
21.66,134,392.032128
23.56,144,392.153239
20.44,156,392.291388
21.91,109,392.399487
25.38,162,392.558132
19.51,149,392.664332
21.74,126,392.766929
21.43,157,392.918065
23.8,120,393.038468
-17.33,133,397.923207
19.84,116,398.044826
24.82,118,398.159936
22.71,129,398.276585
22.7,130,398.392791
22.94,106,398.471956
24.88,112,398.574554
24.93,107,398.681673
22.85,115,398.777263
22.3,170,398.929906
23.92,108,399.63111
21.87,113,399.732199
24.59,141,399.865815
23.54,146,400.001943
22.95,105,400.102032
20.58,142,400.22417
21.69,131,400.331787
23.9,110,405.076655
25.66,134,405.21128
21.82,118,405.316445
25.82,118,405.415076
24.88,112,405.52218
20.88,112,405.61227
21.98,102,405.697857
23.86,114,405.819474
21.67,133,405.940087
20.39,161,406.08423
20.6,140,406.194432
24.84,116,406.306045
23.71,129,406.413146
23.69,131,407.345438
22.68,132,407.442026
21.76,124,407.526606
24.78,122,412.515589
22.88,112,412.636213
23.89,111,412.747323
20.52,148,412.899302
22.8,120,413.016431
22.65,135,413.154085
21.75,125,413.281213
21.84,116,413.378311
22.87,113,413.474915
22.85,115,413.579531
25.88,112,413.683647
21.88,112,413.803264
23.95,105,413.881384
23.92,108,413.976986
22.74,126,414.094603
20.81,119,414.204707
22.88,112,414.283291
21.03,197,420.30386
24.85,115,420.399962
23.81,119,420.484143
19.52,148,420.625288
21.96,104,420.728918
21.84,116,420.820014
24.83,117,420.928132
22.84,116,421.046754
23.85,115,421.148356
21.94,106,421.249955
20.85,115,421.332045
22.95,105,421.433648
22.95,105,421.534254
21.96,104,421.644372
21.7,130,421.784021
26.74,126,421.89914
19.63,137,422.036296
