#{"t_start": 1768807640.961901, "env_id": "None"}
r,l,t
140.021608,108,207.297442
28.081692,11,207.633942
26.936424,13,208.130442
27.04416,12,208.473942
18.145644,6,208.636443
27.112365,17,208.964942
45.163611,35,209.971442
17.767461,6,210.143941
28.789397,17,210.480942
73.730782,64,211.225941
20.312682,16,212.113442
106.18504,69,213.062446
21.75725,6,213.242443
29.901655,11,213.424442
28.487205,11,213.614441
49.680514,37,214.174443
17.430153,9,214.687488
25.60667,18,215.233988
52.874212,28,215.984039
67.018535,55,217.48091
33.631489,16,217.896407
47.350844,39,218.425906
24.699781,11,218.618907
23.816796,16,218.824407
26.549469,16,219.392407
242.487121,305,230.452536
31.236724,18,231.472079
25.174562,24,232.18308
67.516447,33,232.898119
27.59625,13,233.426619
27.356781,9,233.611619
24.509254,10,233.94662
95.76441,65,235.035619
18.566973,10,239.767705
24.927667,8,240.138205
38.94329,26,240.536205
259.293528,175,244.572206
27.34766,11,244.932705
172.767667,120,247.61471
105.813568,77,249.350208
23.862654,8,249.688747
29.458,16,250.199746
61.187941,41,251.270246
28.802865,16,251.932246
94.701007,74,253.661796
80.005356,52,255.067296
48.036745,24,255.442796
63.122069,48,256.333295
48.214702,22,256.846797
46.199209,24,257.540795
21.743179,6,257.714795
26.199119,18,258.279795
47.554196,24,258.805295
38.327857,23,259.321795
24.11067,23,260.144295
25.38686,13,260.643295
30.809996,17,260.989295
59.638584,33,261.673796
29.260306,12,262.164795
26.956498,11,262.501795
43.199083,17,262.681795
23.344961,11,263.035296
68.659306,44,263.732296
14.120432,6,263.900295
24.126794,11,264.081795
22.696118,19,264.79787
22.92576,30,265.32287
25.075186,11,265.509871
33.836916,12,265.87737
21.462835,6,266.04287
19.337835,8,266.37587
206.318815,175,268.98837
15.677147,7,269.15487
31.508773,22,269.36337
23.37549,8,269.541871
32.327252,18,270.045872
29.382165,12,270.36687
28.512513,9,270.53787
49.456519,38,271.42287
284.090479,150,274.773915
40.185126,24,275.471915
23.636209,12,275.655414
69.436048,53,276.072915
98.933338,64,276.975914
26.7168,11,277.329915
66.248143,47,278.238421
28.287067,19,278.636915
25.643164,10,278.829415
32.488716,21,279.370415
72.267107,41,284.948915
35.016211,16,285.295915
42.796336,23,285.813915
172.631498,118,287.128915
23.95695,10,287.614414
129.458205,64,289.156914
26.84011,8,289.491915
52.566783,55,290.240916
23.584104,15,290.424915
46.064598,23,290.769414
22.239376,8,290.946914
25.177382,8,291.10843
114.975495,69,293.432956
37.967833,24,293.785956
27.467265,11,294.115456
33.715379,13,294.472456
31.939573,21,294.826458
24.509004,8,295.477459
26.039583,13,295.965956
52.273609,42,296.807457
80.624278,37,297.369457
37.61958,24,298.221956
32.454741,17,298.568457
26.066136,12,299.055463
61.788348,42,299.467464
31.680854,15,299.791463
33.44716,39,300.999463
27.009961,12,301.696963
24.141445,9,301.854963
29.418942,16,302.492963
46.095384,32,303.303963
52.985702,33,304.001964
67.935697,37,304.529464
116.564718,96,306.116963
26.740875,11,306.473464
24.862068,14,306.665963
40.479287,24,306.884963
21.275076,14,307.216963
39.26586,22,307.560463
28.247081,19,308.235463
56.599431,33,309.103463
26.068444,10,309.433963
14.20971,6,309.599463
22.572428,10,309.904963
44.450114,21,310.261963
70.268904,42,310.808964
37.053562,13,310.988463
51.257823,36,311.683963
30.172271,16,312.174963
26.934908,19,313.022513
27.49738,9,313.338531
31.340187,16,313.704032
45.721106,25,314.044032
62.559168,31,314.621031
32.644723,14,315.119031
30.167384,11,315.447032
38.624615,18,315.641531
34.740315,14,316.313531
44.39152,31,317.011031
38.874545,21,317.670531
22.520859,13,317.826531
28.100207,17,318.000031
28.279311,13,318.497535
57.110691,30,319.013031
28.507458,17,319.337031
39.490454,22,319.857037
61.036029,37,321.255531
15.824916,6,321.433531
122.81282,58,323.094031
36.987005,22,323.430031
27.550019,8,323.613531
33.485832,12,323.972531
32.52845,15,324.159034
71.885377,43,324.857098
22.797913,11,325.194598
18.124125,47,326.245099
27.712344,15,326.437098
20.812999,6,326.771098
12.747565,6,327.327193
25.181798,8,327.495193
18.751391,7,327.809695
29.018408,13,328.305196
223.740258,143,335.003232
27.634132,8,335.505732
204.509723,127,338.863731
51.631863,26,339.361732
89.574103,76,340.911231
83.300957,43,341.952232
25.242969,12,342.597231
47.159,28,343.282731
25.089683,12,343.768732
134.251242,85,345.323231
139.227122,68,347.054231
26.102799,10,347.228731
25.658818,17,347.420231
29.244248,12,347.747731
31.935218,13,347.933731
37.984569,17,348.299231
55.348473,39,349.164731
17.137753,7,349.323231
117.206051,59,350.371731
24.68701,7,350.692234
27.845611,11,351.171272
23.337521,10,351.512271
29.364865,13,352.167272
51.810217,30,353.019807
30.01697,12,353.197307
49.613005,26,353.709807
20.251967,6,354.015308
49.985946,25,354.682307
41.363478,36,355.200308
36.502139,11,355.533807
170.54184,85,357.527342
27.251566,13,357.687842
58.76472,32,358.066842
39.666721,29,358.786348
43.531546,17,359.447848
27.716203,11,359.923347
13.726199,6,360.274849
33.34987,14,360.599347
27.050719,10,360.938847
41.262751,19,361.139847
40.257839,16,361.635347
46.463778,26,362.004347
33.155419,11,362.188348
30.15096,22,362.673847
31.116163,16,362.860347
29.305637,22,363.212847
32.137682,11,363.554347
32.802923,15,364.067347
32.52376,15,364.532347
134.892739,86,365.99485
25.740573,11,366.623851
24.646134,14,366.808851
31.529203,11,367.28135
22.486475,11,367.472351
22.03392,15,367.805851
34.943689,21,368.44435
21.661039,9,368.77035
30.480406,28,369.28135
378.277776,233,373.381925
28.197081,12,373.728925
22.537599,16,374.365924
89.733426,70,375.148924
23.373386,10,375.484925
28.843655,12,375.656924
53.118474,30,376.154425
25.544055,12,376.339924
184.65657,104,378.070925
100.592809,52,379.129425
23.384244,8,379.303424
31.664011,12,379.623425
29.352511,10,379.804425
21.166257,15,380.310424
252.985005,152,386.169463
29.513159,11,386.480963
36.921944,20,386.821463
119.533449,63,387.573463
40.074793,26,387.773463
45.616572,26,388.419464
25.694926,11,388.756462
44.285784,15,389.403962
28.70045,14,394.469004
25.650769,16,394.954503
190.665554,93,397.041003
25.508506,10,397.226502
33.683283,12,397.729003
201.887614,117,400.442003
38.932057,17,400.619503
30.986302,32,401.482003
21.199365,7,401.631002
65.202045,35,402.311503
120.441836,94,404.317502
64.98164,25,404.831503
25.705445,12,404.993003
31.274751,19,405.348502
31.887354,12,405.520003
43.215717,16,405.725502
28.028972,9,406.058503
41.028475,15,406.239502
26.064303,16,406.584503
51.646797,39,407.289003
43.256256,16,407.799545
21.59973,6,407.972045
32.854267,14,408.310045
34.396758,14,408.656545
20.767851,8,408.825545
86.897684,41,409.045546
129.088295,58,409.779545
18.256033,10,410.161045
117.150457,104,412.054583
25.298396,10,412.222083
28.737077,14,412.398083
29.362345,10,412.567584
31.979707,29,413.089082
46.744817,19,413.429082
36.665893,15,414.060083
19.246526,8,414.244582
27.424421,8,414.573583
135.931224,95,415.834585
26.378877,9,416.006083
40.779222,22,416.846583
36.54094,21,417.685582
32.058358,16,417.871583
30.117639,15,418.218583
60.5626,47,418.982089
21.488063,6,419.313589
28.633682,9,419.489589
93.119906,69,421.507589
140.660303,76,423.085589
37.650962,21,423.423089
56.032673,32,424.108089
29.846668,15,424.777589
26.067522,11,425.274089
27.597614,16,425.773093
66.542965,29,426.289092
31.42765,15,426.469092
67.33676,45,427.177092
82.415022,39,427.554592
38.281024,21,428.239093
25.050229,13,428.763592
79.11331,45,430.148093
15.677096,39,430.532592
77.866855,56,435.68063
22.342944,10,435.85613
16.190946,6,436.18913
140.859376,94,437.43163
27.182299,12,437.94613
51.931402,35,438.47413
155.008404,94,440.51063
20.200343,9,441.038631
29.975918,21,441.50413
53.068272,32,441.86363
21.091073,27,442.54313
23.592702,9,442.71713
65.992578,47,443.10863
25.689719,10,443.28413
39.895964,21,443.47463
102.26223,68,444.05863
44.648888,28,444.40863
23.605,6,444.580167
47.418164,42,445.134167
30.452953,9,445.465667
339.460885,186,447.334167
77.181015,50,447.563668
21.063827,8,447.739167
33.444889,16,448.088167
25.754617,11,448.276667
35.517442,14,448.620168
75.78041,39,449.179667
126.095083,94,449.677667
32.421079,29,450.363667
84.057385,46,451.074667
61.698707,36,452.068667
37.130519,15,452.557667
32.542708,14,452.889167
26.261832,14,453.391169
38.975437,14,453.932667
31.457425,17,454.083167
76.179215,57,454.814703
162.473207,88,456.524203
68.892041,35,457.534203
281.198301,162,459.059203
74.37897,47,460.395709
58.490095,67,461.592204
283.188804,152,464.197704
204.610392,131,465.508203
22.414631,12,465.852204
61.747759,38,466.939204
48.720903,39,472.420246
73.134876,39,472.955283
28.520169,15,473.141283
31.661256,21,473.485784
71.886799,38,474.016283
180.415033,103,475.736322
52.778146,30,476.260321
27.286849,10,476.582321
44.167463,25,476.932821
51.402435,21,477.278821
73.120425,38,478.629821
79.072628,46,479.501828
71.702226,29,480.051828
63.609127,35,480.586828
231.381426,178,483.741828
183.002191,118,486.519331
42.188491,18,487.041331
291.633112,147,489.531331
45.588301,26,490.349375
145.743214,91,491.608876
66.94308,26,491.815875
25.617083,10,491.980375
24.852143,8,492.311875
24.755834,10,492.496875
100.544104,54,493.696912
35.509977,23,494.031912
40.485437,21,494.368912
21.537716,10,494.556412
43.322754,19,494.902412
27.883371,13,495.254412
50.852255,28,495.925912
72.12252,39,496.782912
39.233751,17,497.483912
91.554326,66,498.535412
23.517732,19,499.199412
31.542599,16,499.704912
45.219452,24,500.372911
113.928325,66,501.260414
40.427184,18,501.591912
61.522319,36,501.958412
29.27021,38,502.650912
92.52647,171,504.398911
30.359791,14,504.907452
40.267217,22,505.251951
57.642941,36,505.762451
44.828582,22,506.293451
32.398979,20,506.797951
53.867477,36,507.931451
102.519692,57,509.115451
68.0312,34,509.843451
27.192777,15,510.467951
195.999392,124,516.736986
58.089786,27,517.108486
117.817421,46,517.355986
45.827038,21,517.698486
32.99971,24,518.347986
28.316153,17,518.859986
271.106818,151,521.713487
67.248941,62,527.090486
37.391163,17,527.418486
29.021524,15,527.604986
26.977923,14,527.960986
86.644031,64,529.160986
182.811412,107,530.239986
28.085556,12,530.575986
38.801494,23,530.907487
56.569253,32,531.419023
58.299947,39,531.959023
33.614326,15,532.280524
38.725942,23,532.474523
64.750425,41,532.701523
58.331924,33,533.260023
114.645293,48,534.092522
132.25691,76,535.655022
95.851252,102,536.611022
22.305363,9,536.782522
37.413153,19,536.965023
29.074155,11,537.146023
24.233934,10,537.632023
70.59309,41,538.350023
44.847637,19,538.892529
251.879241,123,540.47803
70.647239,35,540.85403
38.24915,21,541.372029
76.979078,39,541.89503
24.06754,9,542.06203
30.085414,10,542.39203
33.521553,15,542.72753
37.763353,15,542.91203
26.494096,17,543.38553
36.083779,19,543.581029
28.689513,10,543.74603
49.892519,21,543.92903
39.187767,22,544.13403
95.484657,49,544.53353
277.857534,176,546.939034
30.057549,15,547.113033
20.852625,23,547.631534
86.966694,63,548.274034
24.983281,11,548.613534
29.118531,13,548.783034
27.108805,17,549.168034
35.986466,26,549.375033
108.79464,76,550.647034
54.430245,24,556.064576
56.37518,37,557.048576
30.807469,12,557.366076
50.808544,26,557.540077
175.047707,200,559.145576
27.529876,13,559.334577
55.912136,26,559.688077
33.432034,18,559.882077
34.683079,19,560.076576
32.316098,15,560.430077
61.450265,34,560.796576
34.124801,21,561.509678
33.718046,19,561.831679
82.811073,44,562.528679
102.485344,53,563.074179
82.66962,72,564.338179
32.777174,12,564.515213
24.908143,18,565.17222
323.8097,172,567.824219
31.395347,23,568.53472
245.240393,124,569.86822
30.078996,10,570.044719
114.238211,58,570.60972
36.215772,16,570.942719
24.183823,10,571.27572
27.985809,21,571.468719
268.81805,150,573.497219
251.055563,153,575.740263
54.501683,29,576.556764
37.505146,17,577.054764
27.388244,11,577.384264
73.255573,45,578.395769
44.789884,55,578.971265
42.931686,26,579.682765
200.673963,113,580.789264
65.985731,32,581.144264
51.72066,23,581.310264
154.456737,91,582.226264
87.369167,36,582.598764
32.293823,14,582.770764
32.694094,16,582.954265
58.041597,32,583.179764
182.792865,106,584.018264
219.093889,151,590.812321
80.792917,43,591.20836
29.899616,12,591.72336
51.399647,37,592.412361
328.96156,231,594.530903
31.944171,12,594.706901
53.150117,31,595.375401
27.103904,17,595.731906
49.225757,26,596.416942
72.899613,44,597.291942
29.89955,11,597.614943
20.826537,16,598.156064
72.404036,36,599.320068
36.835515,17,599.660069
75.798376,50,600.380069
112.771216,101,601.827569
95.166913,41,602.521068
29.116391,10,602.855068
57.170845,48,603.893069
150.289643,109,605.044569
57.293401,27,605.247068
35.460996,14,605.58957
41.213251,20,606.107572
35.564262,19,606.296072
195.481082,107,607.064071
37.687019,29,607.735572
68.51406,37,608.602572
46.73648,29,608.802072
44.561221,41,609.501072
31.566582,29,610.019115
84.869183,56,611.090615
49.663717,28,611.463115
242.117334,139,613.283156
24.996879,14,613.465156
27.521692,20,614.133156
57.356343,22,614.642656
37.910653,17,615.145656
424.541445,239,617.319156
309.759271,167,623.953656
164.387526,153,626.039697
36.538951,18,626.417197
182.452918,500,637.919559
43.020024,26,638.27456
88.669044,48,638.986059
23.345261,37,639.525059
45.019284,24,640.041559
137.323987,61,641.128559
76.087301,34,641.334059
33.225313,23,641.531559
52.103119,25,641.732059
53.830856,21,642.061559
106.998925,87,643.111059
206.750611,98,644.220059
72.902959,34,644.582059
38.979799,19,645.11356
22.581302,29,645.657059
32.443306,18,646.009059
148.672304,80,648.246059
68.967057,42,648.772559
28.230436,10,648.955059
25.020911,13,649.293059
276.085985,157,651.473598
113.951597,50,652.866599
34.479997,17,653.196598
46.526387,26,653.551097
54.283622,27,653.745598
22.63854,17,654.256597
28.249572,14,654.434098
51.056532,37,654.967597
31.594562,12,655.157098
262.354966,233,657.930598
27.068894,8,658.100598
29.816008,17,662.987104
54.291641,25,663.710103
55.698074,19,663.878104
29.032334,14,664.053104
53.786482,44,664.594604
50.681785,25,665.294104
25.140528,10,665.793108
232.733134,210,668.596607
91.518717,43,669.303607
43.69767,19,669.834106
42.182506,18,670.003107
42.215828,29,670.518107
52.960147,24,671.026607
31.726028,18,671.389107
67.774041,63,672.781644
26.043058,26,673.299646
61.418029,29,673.813144
45.778265,27,674.188144
53.053538,28,674.727145
289.852984,500,683.044145
43.272013,19,683.221644
28.713061,14,683.747644
45.346391,25,684.241644
101.654893,101,685.703182
32.806469,19,685.883682
35.533484,25,686.247682
152.111327,72,687.295182
102.223466,52,687.708182
153.384995,84,688.676683
151.629073,77,690.168182
67.482641,39,690.872682
59.344118,34,691.253682
158.985113,135,692.590182
46.403828,29,692.954182
28.930424,13,693.295182
66.923973,36,693.665682
78.59687,65,694.69772
92.260045,54,700.296719
30.161287,12,700.484219
33.704147,19,700.671219
43.059731,28,700.877719
70.0163,38,701.431219
72.740756,46,701.819219
31.61844,15,702.177219
36.613483,32,702.381719
130.215034,62,703.238719
27.688989,17,703.577719
350.575433,153,706.104219
46.156935,28,706.616219
39.720033,25,706.981219
48.961739,27,707.354219
74.723981,36,708.379719
121.437262,63,709.307719
41.010074,21,709.656719
57.037292,36,709.874219
59.936907,42,710.83322
73.307719,52,711.382257
88.07729,35,711.596757
62.47178,46,712.651757
149.57019,94,713.731303
52.315921,38,714.430804
351.79291,154,715.428803
59.098477,45,716.085341
31.616867,20,716.282841
259.841771,156,718.051841
45.52583,24,718.220341
165.743924,77,719.126848
48.989234,28,719.331848
39.354178,13,719.511848
37.835983,18,719.704348
146.760513,77,720.497348
51.195687,32,721.197348
45.615489,20,721.554348
209.250835,114,722.353348
69.084921,42,723.052848
65.711752,47,724.057348
66.761529,41,724.795849
134.257504,98,726.347848
25.504483,12,726.835348
135.969372,73,732.365386
216.770667,132,733.838426
177.249772,94,734.465426
109.953117,67,735.297926
145.717502,107,736.414927
61.351856,25,736.607927
57.364166,39,737.180433
29.347031,14,737.332926
214.417283,148,743.121426
31.519941,19,743.316426
27.051759,9,743.497926
34.231752,17,743.690427
68.531248,37,744.063926
32.592542,13,744.412926
44.782167,23,745.233463
159.040175,136,747.036463
87.681439,45,747.265463
41.33597,14,747.457963
29.618245,14,747.914462
73.628982,46,748.126463
180.145475,107,748.796463
85.550296,39,749.531463
101.606609,70,750.290464
56.125648,28,750.674963
35.143729,15,751.181463
230.912269,175,753.225963
39.668001,22,753.890464
292.56392,161,755.721996
90.664882,40,756.090996
33.100825,15,756.426496
40.315488,33,756.797496
42.414859,27,757.321996
48.285583,25,757.843996
89.832103,37,758.382996
59.837808,47,758.929496
93.109759,53,759.179996
76.856606,37,759.774996
45.256897,30,760.123496
48.454983,15,760.467495
113.342274,70,765.863496
213.187625,133,767.363996
270.885237,150,768.861034
398.405618,204,772.360574
52.746333,35,772.912574
64.228798,46,773.479074
161.503266,89,774.397574
23.178502,23,774.899074
106.332965,87,776.295574
93.517618,50,777.061074
35.427931,32,777.419074
31.32212,19,777.936574
178.406261,109,778.610074
167.293543,84,779.53458
123.429508,61,780.263081
221.193607,134,781.733081
45.436146,23,782.259081
92.95916,52,783.649081
162.98151,85,784.73158
45.365446,32,784.96008
53.417571,39,785.339081
25.013701,13,785.685084
33.27906,14,785.864583
53.588892,30,786.516085
60.311057,37,787.034084
208.602697,99,787.702584
50.82864,20,787.900584
172.097438,122,790.107871
73.015578,34,791.102447
22.740495,7,791.426975
142.790184,103,792.83915
132.733221,90,798.648711
247.040632,153,800.62742
34.189461,32,801.016278
265.070128,123,802.509778
81.731013,43,803.202778
176.463988,86,804.020278
37.885656,23,804.223778
41.52717,23,804.579814
29.07136,10,804.745314
79.472076,35,805.577814
37.438755,12,805.751814
37.784641,26,806.225814
42.279062,22,806.408814
24.179388,10,806.594314
144.912998,83,807.840314
28.034877,10,808.013814
292.151646,140,809.381814
156.026865,62,810.296314
32.351427,14,810.645314
33.404805,36,811.332314
149.844645,76,812.395314
205.402413,116,813.128314
116.625356,66,814.218314
33.074989,13,814.404855
108.227288,66,815.002856
246.781382,115,816.971355
27.048843,10,817.144356
44.468445,20,817.333355
25.324345,8,817.498356
42.360838,34,818.043855
27.429857,11,818.382355
349.805143,190,820.699356
124.554736,57,821.109856
24.216154,13,821.465355
77.216001,38,821.859855
90.864692,44,822.565855
256.734904,143,824.551356
184.44192,106,829.876856
182.25241,143,831.351393
29.593168,23,831.692893
36.420259,19,832.210893
70.50515,40,832.747393
45.293152,17,833.099931
23.16458,14,833.45643
36.702695,15,833.81743
131.492239,77,834.86143
47.154006,27,835.36193
172.067438,92,837.012008
34.878608,14,837.497508
37.340115,21,837.841508
32.539405,19,838.174508
222.442686,171,844.898396
58.20945,27,845.426896
26.660884,21,845.926899
269.554938,131,847.545899
53.67018,25,848.223898
211.400147,168,850.582939
189.487308,139,852.589438
262.523747,136,854.742985
129.887295,75,855.508486
39.401364,18,855.696985
48.152136,25,856.213485
80.971256,57,856.980985
213.962205,122,858.250985
66.072851,32,858.456485
72.412222,26,858.660985
89.877262,52,859.675486
143.200539,106,861.669985
107.79927,60,862.872985
35.082756,16,863.359486
31.425203,14,863.713485
34.801711,18,863.891985
174.911488,92,869.827023
75.619315,54,870.547523
36.961582,22,871.082523
53.691584,27,871.701023
84.521228,52,872.294523
311.021715,212,874.850569
28.026899,10,875.038569
87.125696,47,875.588568
28.47129,23,876.091068
34.459934,16,876.28107
111.761184,58,876.697569
25.076581,10,877.041068
72.206279,48,877.629068
276.202875,186,879.695569
71.789728,31,880.240068
77.119241,41,881.114569
33.522565,14,881.291069
100.039844,45,881.515069
109.141305,59,882.082569
30.019773,32,882.800068
236.100355,124,884.303069
145.746043,73,884.584569
78.578997,42,885.115068
117.263687,81,886.650069
100.987261,64,887.552569
44.640181,24,887.897069
55.337197,26,888.256568
38.842025,23,888.456568
31.308575,16,888.792569
251.247966,131,889.891568
93.575551,47,890.127568
178.188954,105,891.238109
313.384252,159,892.646609
153.001838,208,899.599114
64.769226,31,900.339116
29.502649,10,900.499617
138.865513,92,901.617116
52.470513,30,902.436115
294.722823,160,904.172615
33.123341,22,904.687615
252.761713,135,906.331119
145.078342,86,907.460618
170.560449,88,908.081118
321.756222,156,909.640118
180.396186,112,910.906119
99.390752,68,911.802618
48.379822,19,912.155118
241.884967,142,914.187168
46.616327,24,914.691668
102.988628,62,915.885168
318.227069,187,917.305669
181.266564,80,918.128668
40.456424,16,918.466168
35.150584,14,918.823668
67.867314,39,919.663669
121.385664,72,920.261169
59.080155,27,920.790169
37.343985,22,921.623168
55.474855,34,921.993668
194.493121,106,923.474668
203.108628,97,929.715707
127.907808,56,930.282707
110.03004,53,931.027207
136.291937,65,931.612707
28.648766,19,931.809207
266.936605,122,933.941708
73.247684,36,934.497748
123.836396,89,935.700248
53.576695,34,936.232748
278.753498,148,937.493248
168.36885,79,938.775748
27.781088,9,938.947248
119.548132,51,939.391248
35.201687,21,939.928248
37.310605,12,940.278248
28.805112,13,940.469752
257.528151,145,947.014748
127.204836,65,947.959248
76.02802,49,948.786285
141.785804,66,949.389786
27.771643,12,949.724286
44.997018,26,949.924786
194.006635,96,951.601824
192.185414,92,952.439825
354.384163,228,954.508862
41.334567,17,954.868362
247.67459,117,956.167402
106.536168,41,956.893902
131.816971,56,958.104902
24.323425,10,958.280902
287.413711,151,959.48391
28.799055,12,959.67341
26.193507,13,959.85891
179.839221,94,965.849414
268.74253,225,967.676414
34.605807,17,968.155913
119.131126,66,969.230413
60.765111,29,969.770914
195.445315,83,970.682454
65.938423,36,971.550454
78.130962,47,972.252954
193.135998,118,973.720491
38.783054,27,974.396492
36.698451,25,975.060991
42.673457,23,975.390494
316.24862,231,979.059992
79.459768,53,979.944992
22.887122,8,980.121491
241.967472,132,981.789491
54.724491,32,982.001992
151.915583,69,982.604491
78.804727,38,983.287991
37.742419,14,983.456491
