#{"t_start": 1768807640.960402, "env_id": "None"}
r,l,t
24.44667,15,152.337386
29.093039,25,153.154885
11.244502,6,153.331385
21.601886,8,153.876385
21.233657,25,154.216885
227.464665,258,158.033922
45.317931,41,159.382922
30.438152,16,160.063421
148.761617,147,162.768922
38.32207,25,163.442922
38.985463,22,163.639422
44.931283,42,164.219422
241.062712,266,168.529922
26.680337,18,168.859422
38.077693,55,169.587922
59.210495,41,174.856464
24.522846,18,175.177964
37.550468,49,177.046964
33.925663,17,177.386464
22.475342,12,177.734964
18.460565,7,177.911465
38.807112,17,178.92647
254.923117,291,185.57347
27.340278,14,185.930474
19.33079,6,186.264974
32.829238,31,187.296474
43.322464,56,188.188976
34.376223,22,188.393477
60.614022,43,189.082474
47.987733,34,189.936976
61.059283,36,190.631474
24.40048,10,190.813474
26.314102,20,191.661362
20.119258,6,191.966863
79.683437,62,193.487902
22.138213,6,193.819402
32.173657,43,195.001901
19.480018,9,195.335901
27.572751,24,195.709401
35.118387,17,195.890401
31.505698,25,196.905901
20.352158,7,197.541902
28.201116,20,198.866901
30.31091,16,199.367902
20.416554,6,199.536901
24.815582,19,200.047902
23.268735,15,200.367902
49.303178,53,201.095901
15.066447,6,201.418903
55.56226,28,202.108401
22.351526,16,202.625901
23.467307,24,203.479902
26.238313,11,203.964401
27.394338,14,204.600441
79.107069,49,206.034441
25.572506,22,206.400941
37.908441,33,206.95144
92.591526,85,209.12944
13.42753,6,209.45594
29.783261,17,209.79294
72.073615,51,210.67944
21.798079,28,210.889441
27.323286,16,211.759941
169.19609,141,213.84894
23.225654,24,214.868985
49.03457,34,215.808537
25.363421,12,216.333537
26.283953,15,216.520037
24.653489,19,216.911038
35.911235,17,217.680906
158.424707,154,220.216906
13.876491,10,220.793407
28.361954,14,220.972406
25.470661,11,221.343906
40.819202,28,221.725906
27.920649,10,222.072989
35.470298,20,222.275496
47.868801,23,222.832497
35.059932,15,223.326496
27.113336,15,223.687497
24.766399,17,223.864001
62.246613,45,229.523036
22.64517,12,229.916035
37.451772,16,230.274036
48.902816,20,230.945036
19.254094,6,231.304084
29.783224,16,231.829578
18.286066,10,232.350078
27.345227,19,232.710119
206.829997,168,240.928204
22.69563,9,241.320205
19.470361,6,241.512704
23.36909,9,241.695704
28.509335,16,242.078704
119.987023,84,243.499204
50.682451,32,244.397703
24.684874,18,245.087703
53.637068,35,245.810707
177.180879,121,248.619707
91.936677,56,250.021246
67.083022,36,250.893248
33.229959,18,251.591245
61.408533,34,252.74878
54.788184,44,253.484294
56.088656,36,254.384794
23.478529,12,254.741794
96.62166,57,255.797294
33.827223,21,256.154794
40.607023,19,256.528795
23.548778,12,257.019294
50.084108,31,258.104795
27.249341,20,258.631794
65.824536,49,259.658294
28.338798,14,260.301794
32.151091,16,260.811794
28.66249,30,261.349794
26.487677,18,261.832795
196.712257,152,265.156869
57.596155,28,265.703869
26.46708,11,266.20787
22.02142,7,266.554882
27.301875,27,267.100369
32.234545,15,267.592369
32.711805,13,267.781369
166.059084,162,269.71937
16.994392,6,269.88587
20.212338,6,270.19837
57.449272,32,270.711869
69.582424,33,271.588369
27.595195,21,271.941369
23.715449,16,272.284369
39.956485,28,272.786369
25.717155,12,273.10087
27.772316,17,273.590869
19.663524,13,274.082369
66.796658,53,275.140414
260.713842,175,277.876913
30.821897,12,278.061414
35.013848,24,278.457914
17.3454,16,279.003913
29.590227,19,279.553914
250.698709,184,286.955413
27.039579,13,287.273414
31.726401,12,287.778913
29.391228,11,287.943413
31.060937,19,288.279414
223.593143,149,291.277456
30.65022,14,291.605956
26.166738,14,292.126956
24.47639,9,292.282455
25.941024,10,292.633955
33.721754,12,292.950958
14.703481,6,293.120456
119.40802,78,295.354955
24.656464,7,295.790956
98.906176,58,296.993455
57.514687,34,297.700956
69.28859,45,298.886462
190.820736,91,300.819462
29.484665,13,301.162462
22.131725,18,302.006962
18.53837,6,302.329462
33.284113,30,303.140963
69.690909,30,303.821463
32.864549,20,304.169962
64.057314,38,304.699468
90.771595,54,305.443462
242.842578,147,308.567962
63.769111,31,309.275462
26.595975,17,309.777463
138.288114,114,311.836962
53.773455,25,312.518463
31.089745,15,313.18453
23.971411,9,313.517537
27.627562,17,313.877535
46.292127,34,314.44303
32.984857,18,314.94053
89.637649,46,315.981032
24.201116,7,316.14803
27.991694,10,316.49653
21.807406,17,316.685531
25.095845,10,317.17053
25.583967,8,317.34853
105.083462,63,318.651031
35.749327,12,318.84853
40.111849,27,319.506532
82.452481,50,320.91453
51.072207,33,321.95203
33.084235,12,322.110031
21.502467,6,322.44803
26.763597,9,322.599033
26.153255,16,323.250532
363.058641,224,328.637693
58.492737,27,329.347693
148.774124,99,335.18523
26.849134,11,335.82223
50.458157,24,336.481731
35.273152,20,336.82623
25.496761,14,337.17273
28.184345,16,337.64423
22.510937,10,337.81673
55.947126,37,338.49773
24.547403,17,339.18723
73.080211,40,340.08723
45.380521,21,340.42973
96.693233,49,341.29423
36.680075,27,342.42873
81.706793,49,343.92823
40.289404,21,344.44223
30.302987,36,344.96823
134.220346,76,346.38623
18.031435,8,346.72573
274.738365,166,349.86973
43.418332,28,350.83023
77.906339,43,352.677806
79.287608,38,353.373806
64.796904,37,354.373306
135.480419,72,355.860341
30.360901,19,356.34684
56.55704,29,356.875841
31.061264,17,357.213343
68.725776,50,357.896341
69.911618,39,358.968846
31.74217,15,359.613346
171.438372,120,362.374346
174.380634,109,364.743845
37.566299,16,365.300846
61.310975,28,365.63835
27.319224,12,365.818849
28.209712,14,366.316849
49.970871,24,367.124349
89.098243,43,368.267849
56.317356,29,369.098849
44.307712,34,369.632849
33.431941,21,369.973387
24.17143,12,370.169887
64.565706,36,371.009387
29.563716,20,371.362887
28.726264,18,371.708887
21.781407,6,371.899387
37.934902,21,372.314886
101.128784,62,373.031423
59.8562,39,374.192424
23.148888,16,374.543423
27.634414,13,374.735423
76.351814,48,374.979923
58.544398,43,375.842423
49.103795,33,376.660423
323.131017,487,388.263462
20.461644,6,388.592462
18.869096,14,389.071463
60.152442,32,394.794502
50.462327,38,395.487502
29.763305,15,395.829505
84.157695,43,396.766501
61.199468,44,398.218502
26.185544,11,398.396501
31.445278,11,398.726504
32.720535,9,399.061004
26.645344,14,399.253002
27.562266,16,399.604502
23.751522,14,399.781505
38.264252,18,400.284004
44.098046,41,401.132502
181.946134,93,403.150501
19.964433,13,403.473502
22.353226,10,403.648001
32.45383,19,403.986001
29.323919,18,404.473502
42.677289,46,405.179002
128.855706,92,407.111501
55.03096,26,407.618001
42.148747,19,408.132044
25.595906,15,408.470544
262.955207,157,410.487544
27.767291,16,411.014044
37.00814,13,411.508082
182.315294,97,412.762082
40.191408,19,413.271582
48.500977,27,413.757582
99.8445,65,414.993082
34.313301,27,415.491582
53.198141,35,416.378581
23.067281,7,416.534081
34.940016,17,417.197582
25.756872,8,417.370581
42.534934,26,418.038582
147.41569,80,420.147088
26.265014,14,420.488088
86.724842,43,421.34609
115.083688,69,422.386088
140.071459,78,424.62709
159.241072,100,426.834092
33.951081,14,427.014094
35.381237,23,427.369591
33.848485,24,427.894591
54.472803,23,428.423592
31.19915,14,428.941591
23.972986,8,429.104093
27.072423,13,429.442091
23.356381,6,429.819091
184.943693,124,436.349129
274.254215,129,438.307129
77.559456,37,439.14463
26.432937,20,439.503129
94.136339,69,441.352629
40.541016,33,441.696629
37.558111,30,442.372629
68.898008,113,443.683129
30.161041,31,443.883132
142.815875,86,444.969166
25.90509,12,445.308166
69.501792,38,445.855166
23.273674,8,446.039166
25.46207,10,446.219166
335.59673,344,449.482166
53.436586,39,450.196666
124.751442,68,451.413167
96.844966,57,453.058166
135.264227,66,454.458203
84.163304,60,455.332702
32.452029,18,455.825703
66.565835,43,456.854705
77.308017,53,457.732203
52.223266,23,457.926202
57.570476,34,458.123703
31.501127,27,458.314703
27.37593,11,458.489202
30.748243,32,458.865203
28.302351,15,459.228203
24.378822,12,459.574203
23.762451,10,459.758206
123.645473,58,461.072702
54.8956,26,461.432203
31.426079,16,461.916703
28.792967,11,462.082202
26.765594,7,462.239702
168.872344,87,462.852203
24.783992,8,463.016702
27.030482,12,463.513704
31.532244,14,464.020202
23.813243,13,464.361205
109.989236,332,474.193783
24.794292,18,474.531782
29.750931,15,474.718785
86.380826,44,475.241282
41.445037,17,475.580282
50.052112,23,476.106821
32.2897,15,476.43282
147.653862,84,478.47632
26.118385,11,478.800327
29.979211,15,479.138327
129.93501,73,480.395327
61.054414,32,480.797827
69.094227,46,481.188828
31.501964,16,481.376327
33.436132,21,481.873827
25.768628,10,482.364827
29.254028,14,482.692827
25.672329,8,482.868827
44.9805,28,483.396827
36.432503,14,483.572327
32.145369,13,484.072332
36.79859,14,484.636826
27.315635,19,485.443327
30.370257,23,485.79283
119.957818,74,487.20383
23.961592,9,487.37583
151.641352,97,488.50583
23.822278,11,488.685332
26.771395,9,489.02133
24.071147,9,489.35933
25.130302,18,490.010375
24.749281,27,490.531374
67.892111,31,491.089874
58.437328,30,491.430874
100.784024,56,492.137374
78.830435,37,492.690374
166.208944,96,494.736411
128.73642,56,496.09691
42.664465,19,496.434911
41.292462,24,496.94541
133.902378,77,498.701911
32.883053,24,499.375913
27.335907,13,499.874911
25.536413,17,500.204911
100.061656,64,501.09691
27.677721,13,501.428917
37.144386,30,501.78441
38.025513,21,502.286411
232.768378,183,503.867911
47.180511,28,504.57345
207.00673,113,507.11745
132.406893,65,508.78295
39.380528,19,508.95545
81.852856,49,510.30895
32.493979,14,510.64945
97.961237,68,516.177485
238.974752,145,518.023485
33.526868,18,518.202986
89.955184,49,519.381985
64.236325,28,519.766985
47.33945,21,520.132985
35.771818,22,520.846485
77.432798,46,521.551485
35.08513,19,521.903486
24.974418,9,522.088985
83.440548,32,526.457485
31.747252,14,527.263485
95.178905,73,528.495485
302.768638,160,530.742485
82.487859,40,531.264021
27.671138,13,531.745522
77.890339,38,532.123021
191.969801,118,533.573522
45.953277,20,533.758522
26.972074,12,534.237522
67.627782,52,535.452021
382.451759,211,538.183522
62.385455,37,539.211029
28.407745,11,539.389529
40.674317,16,539.723529
167.972235,90,540.645029
151.383061,85,541.736029
265.685619,245,545.143029
35.318081,17,545.670533
36.638185,19,545.865533
60.083213,37,546.246032
67.503243,35,546.775532
149.4875,96,547.895033
32.766172,18,548.443033
177.649088,129,550.155035
25.868939,14,551.014532
27.76085,16,555.906075
50.553844,28,556.572575
34.593719,15,556.738075
23.707179,9,557.201075
-43.683309,500,563.412178
24.899523,31,563.961678
87.626967,49,564.676719
282.699126,146,567.287719
70.333535,40,567.662722
38.312821,17,568.368718
165.52856,104,569.361218
33.398883,12,569.550718
334.813849,189,572.216218
218.518242,121,573.851219
125.245316,62,575.179764
48.236576,25,575.363263
100.912992,47,576.075763
70.34457,44,577.224763
26.416461,15,577.727263
124.999065,70,578.783763
64.282998,29,579.159763
30.708129,11,579.511764
249.447646,141,580.981264
109.05184,82,581.701264
33.993125,21,581.900763
324.160805,162,583.411763
33.75372,13,583.770265
85.089939,47,584.191264
24.624481,8,588.996821
92.569832,75,590.07882
282.224041,153,592.241359
33.260581,32,592.623859
47.67776,18,592.9669
247.768939,183,594.3609
195.143498,90,596.247942
63.001189,35,597.11794
32.475678,14,597.461442
29.906478,25,598.315561
241.91757,151,600.951567
121.474162,77,602.334568
52.947245,31,603.176069
158.982923,108,604.310067
57.406349,30,604.877071
66.165296,46,605.423068
25.087972,9,605.760071
244.241493,114,606.869571
137.050919,73,608.071071
30.062095,11,608.418071
168.657088,86,609.664073
30.558485,16,609.835598
34.357349,13,610.350614
59.343651,58,611.269614
198.773303,145,612.943155
48.452875,31,613.627655
30.329177,14,613.977655
72.89903,44,614.988655
206.699984,112,615.947159
152.510787,87,616.764155
169.165115,80,617.870655
38.498934,26,618.068655
31.375264,16,618.415154
141.78294,107,624.298155
26.1889,9,624.464658
48.472165,24,624.662195
38.694999,14,624.849195
72.871382,34,625.264195
64.332739,59,626.231695
56.294993,32,626.656696
48.080538,29,627.088696
74.106034,42,627.525695
29.193583,12,627.932196
383.961346,227,634.945558
54.538913,25,635.305559
42.685323,22,635.818058
27.078522,8,636.143558
145.025151,74,636.918059
75.177347,29,637.592058
43.986164,17,638.099058
42.419294,24,638.440058
74.257579,36,638.811058
105.665908,49,639.695559
26.915325,7,639.856058
35.384403,21,640.228558
309.674248,184,642.57506
196.624302,106,643.675558
69.560842,35,644.04056
91.023116,51,644.753558
25.765272,8,644.930058
36.644064,25,645.467058
28.055909,13,645.822558
46.035746,19,646.360557
38.074273,15,646.530058
34.434095,12,646.878558
34.996029,15,647.228058
27.473804,8,647.560058
73.054499,34,648.424058
92.703451,52,649.128558
107.671507,64,649.711558
103.466749,62,650.770058
75.462618,39,651.646596
57.048148,29,652.162096
71.755773,34,653.029096
154.43684,104,654.619097
45.595341,17,654.802096
140.979588,82,655.919596
37.353151,13,656.261596
105.523835,115,657.094099
23.783408,11,657.243597
37.564853,20,657.751597
107.873272,56,663.340603
77.221343,52,664.245602
68.518088,44,665.127603
33.177662,22,665.954106
153.459682,94,667.336106
90.610813,41,667.702106
24.582222,9,667.860606
61.931028,34,668.241106
85.859068,44,668.772106
43.445619,22,669.140106
170.039215,82,670.694606
67.423189,31,671.557606
30.316136,24,671.765606
50.368254,22,672.271606
65.983753,32,673.119643
90.406169,48,673.982643
39.342255,22,674.367143
34.611383,15,674.551143
28.310068,19,674.911143
337.7187,154,676.671143
73.544573,34,677.207143
60.142033,38,677.753143
113.839931,74,678.822143
51.357823,23,679.335643
20.554477,11,679.660643
30.360232,19,680.152143
30.414133,18,680.523143
100.296139,52,681.284143
109.360365,50,682.305143
34.720764,12,682.664644
137.913891,79,684.573181
57.499506,39,685.321181
193.219252,287,688.304181
24.421087,18,689.142681
47.388611,22,689.321683
49.497526,36,690.010681
32.284301,15,690.318181
37.58096,17,690.506681
44.772531,22,691.051681
68.277897,43,691.442182
25.817503,16,691.613181
26.744389,11,691.784681
344.557025,379,701.083218
33.933283,14,701.598218
92.571666,55,702.009718
122.445383,58,702.703718
81.098463,47,703.398218
150.895249,113,704.814218
23.501795,22,705.170719
72.750077,33,706.275718
126.459677,86,707.696218
59.801408,32,708.562718
39.146392,19,708.918718
151.524429,98,710.044218
31.237168,21,710.368218
53.225278,31,711.003222
173.698854,77,712.123756
31.301769,12,712.287756
30.597246,9,712.456256
68.279773,35,712.832787
304.058864,209,714.888802
62.940858,36,715.237302
350.800412,203,717.45234
85.077443,37,717.68734
57.228916,33,718.37434
39.511932,30,718.895347
301.404929,168,720.309347
161.783303,268,723.900351
31.628992,25,724.610347
36.737032,17,724.957347
42.678145,20,725.270847
39.439332,24,725.471347
28.943306,17,725.808347
50.905268,51,726.995847
79.278547,49,731.992385
40.277688,13,732.181385
30.498349,17,732.546385
63.967887,32,733.088925
35.817182,30,733.289429
43.05847,20,733.488925
58.167836,42,734.005425
351.16055,193,735.819925
236.511365,105,736.792425
132.014823,72,737.870425
311.59427,193,743.890925
91.592448,42,744.910462
73.310668,46,745.769462
23.180008,13,746.115465
218.379969,214,748.310462
83.317819,49,748.557463
133.435043,76,749.029962
25.581172,9,749.369962
22.682157,7,749.715462
182.04674,103,751.010462
114.038666,61,751.447962
21.045411,24,752.112462
44.338969,17,752.304963
25.893673,10,752.473962
45.555334,19,752.655962
52.603717,18,752.859962
34.662265,16,753.049962
33.638202,27,753.545962
76.399185,40,754.585495
37.207558,13,754.765995
72.209759,43,755.140995
95.915455,59,755.546495
75.462095,46,755.917495
34.473814,13,756.257495
134.162903,81,757.502995
57.291639,29,758.016994
40.212521,18,758.214495
29.65457,16,758.556995
43.155176,16,758.754495
227.695661,249,766.225995
38.528018,22,766.426995
24.426332,9,766.594995
29.687202,20,766.791995
39.51889,25,767.166996
174.565128,90,768.097995
108.686655,63,768.507498
30.879562,13,768.677032
50.38662,18,769.014533
30.250878,10,769.187032
28.971572,14,769.370032
28.098775,30,769.574532
33.803856,16,769.758032
26.355965,9,770.080532
46.496947,40,770.841032
109.717953,51,771.855073
240.25663,249,775.264073
26.865562,13,775.443573
183.124432,141,777.604073
59.938629,54,778.187073
178.0256,76,778.790579
87.554876,61,779.350579
140.570856,62,780.08208
189.735109,149,781.903579
64.137332,31,782.45358
47.252459,18,783.148079
37.781324,15,783.478079
46.095695,23,783.846079
131.019159,59,784.41958
104.582716,53,785.130579
141.038282,72,786.198083
57.214118,24,786.684083
35.867093,16,786.867583
89.845873,39,787.250083
273.957079,146,788.794583
50.20863,29,789.557756
80.605157,44,790.434767
107.143621,78,792.268064
32.811245,22,792.461086
363.081389,180,799.055749
60.098644,34,799.283776
93.32874,65,800.458912
35.180143,18,800.828759
118.615124,64,801.736277
32.824496,14,802.075778
73.577916,39,802.316278
75.459347,39,802.701283
74.448562,40,803.382277
46.503395,22,803.589777
49.908951,22,803.797777
128.577733,93,805.215813
238.212764,126,807.001313
74.584664,34,807.370813
37.979239,17,807.684813
69.932077,47,808.234813
69.732651,29,808.432813
160.746024,79,809.553313
85.837985,43,809.958313
89.476759,41,810.806813
28.72132,11,810.986313
46.097454,26,811.509813
70.563493,37,811.888313
273.478329,159,813.511813
191.505229,129,815.152854
45.996254,15,815.634855
29.887398,14,815.806355
38.35114,22,816.357354
63.905357,47,816.769355
116.710682,68,817.685854
67.657583,25,818.211854
37.03606,13,818.545354
67.84112,97,819.553355
29.692578,17,819.757354
61.94434,26,820.299856
214.853408,120,821.638354
56.435475,35,822.035355
76.543071,47,822.738355
29.112466,17,822.933854
54.779439,46,823.311855
26.050385,9,823.485855
44.555671,31,823.843354
37.879835,20,824.201854
71.127657,58,824.793355
153.79004,89,830.083854
70.064929,26,830.440355
110.219585,51,830.835355
50.372693,28,831.020355
48.842125,24,831.531392
37.399378,22,832.052892
39.092024,22,832.563892
71.972982,36,832.929425
47.007248,17,833.287429
55.212075,32,834.302429
32.839434,29,834.654429
86.507443,42,835.177929
33.332776,20,835.696429
95.856861,39,836.432008
339.298925,202,838.919015
28.359086,21,839.247516
134.49349,78,845.275394
33.331738,11,845.605394
23.846979,29,846.112897
221.1342,98,847.065897
70.74022,37,848.068397
320.138837,173,850.737938
36.277466,34,851.429438
77.723977,40,851.826938
40.135158,21,852.025438
76.0663,49,852.771984
80.707455,42,853.467484
254.380958,124,855.108484
76.605891,38,855.340984
58.500227,28,855.865484
50.450803,35,856.583484
144.347572,74,857.351985
29.202373,8,857.516484
141.484719,76,858.087484
180.521289,86,859.009983
25.426897,12,859.175484
115.39948,90,861.011484
29.766615,15,861.334984
29.243351,17,861.843984
49.944723,18,862.185484
52.661714,30,862.547484
26.130148,16,863.042484
145.301893,70,864.269984
47.270039,32,869.476522
117.351452,68,870.202523
162.407254,106,872.115022
86.300033,41,872.811522
34.564386,12,872.987522
45.824227,44,873.378023
42.924916,46,874.079522
27.57497,25,874.284538
181.678368,118,875.745567
29.255137,14,875.92057
111.150323,64,876.514071
31.117011,21,876.876567
185.270274,105,878.176068
266.303847,113,879.340567
38.451139,26,879.877071
102.771816,61,880.777567
277.614079,135,882.436568
28.364223,10,882.616067
69.386498,45,883.025067
26.673537,25,883.389067
36.375577,21,883.941067
32.308146,19,884.117067
68.424228,106,884.758073
64.406974,41,885.447067
119.685799,62,886.156572
60.690033,35,887.004567
82.142443,41,887.696068
54.493452,24,888.062567
150.87553,500,892.47511
37.30091,15,892.824108
34.244472,27,893.510108
56.619692,37,894.180108
282.219103,145,899.784115
216.896534,109,901.431614
43.286229,24,901.777614
27.582501,18,902.116614
116.33666,50,903.141614
60.273724,24,903.520614
122.424376,74,903.990114
212.38169,132,905.628617
29.655361,10,905.805617
243.791387,133,907.791117
210.560222,130,908.836117
129.117285,71,909.427118
71.292599,39,910.111617
72.089178,40,910.497117
351.533001,178,912.728127
61.182398,30,913.255167
31.0149,22,913.766167
74.909965,65,914.511167
66.440672,39,915.045167
47.804707,20,915.383667
394.788805,251,917.546168
58.430355,20,917.753667
44.712388,17,918.285667
32.44692,19,918.641167
35.830163,20,919.155667
39.396807,23,919.505667
49.215092,19,919.860667
91.118777,39,920.074167
46.763268,23,920.435167
39.137309,25,920.942167
27.387646,10,921.279174
79.309006,46,922.166668
61.693452,38,922.404167
35.809088,48,923.285667
107.507903,74,924.395167
25.369136,19,924.726209
24.588398,10,924.899208
108.094689,60,929.952706
84.005091,43,930.691206
108.547862,52,931.230206
40.341968,26,931.435706
80.473213,36,931.974707
211.529536,126,934.28672
218.806385,113,935.858747
27.340466,14,936.046247
225.690815,103,937.044747
70.861521,42,937.288747
129.443745,64,938.07325
61.271924,29,938.594747
185.486597,92,940.101748
144.67828,88,945.478246
49.443181,22,945.978747
77.039831,71,947.392747
27.981007,11,947.573747
115.197551,63,948.434784
35.274605,17,948.618784
162.659368,84,949.557285
123.340801,58,950.664784
138.118518,62,951.283324
112.709008,49,952.017324
93.744059,84,952.838323
74.56008,36,953.222363
36.595589,20,953.406862
254.500357,142,954.687862
112.671694,63,955.428362
251.432142,112,957.206402
78.939096,47,957.796901
290.034829,147,959.139909
99.867924,83,964.948916
28.400469,14,965.129409
49.805238,24,965.527408
22.066091,12,965.694912
87.870731,62,966.596412
300.100355,140,967.318412
49.102021,28,967.833412
47.61077,17,968.314912
77.026443,42,968.710912
32.744412,19,969.068912
233.045511,119,970.855453
31.640223,13,971.022453
90.010618,40,971.901952
35.884418,27,972.419953
41.534089,19,972.769487
104.393421,65,973.362991
58.490865,29,973.563991
48.348044,23,974.07449
28.754474,11,974.56549
133.948434,100,976.10899
44.872126,20,976.48149
31.709341,14,976.67049
204.231508,91,978.16449
30.073973,15,978.350991
35.269019,22,978.88049
134.460392,62,979.47099
41.330061,23,980.63499
143.564582,73,981.23349
162.225008,86,982.18299
52.519075,40,982.42099
289.366647,186,984.92853
252.145581,500,989.597029
31.145364,11,989.924536
32.218606,19,990.12553
38.75409,17,990.32853
57.618845,24,990.99203
40.777456,24,991.33953
39.140008,18,996.250576
65.306277,35,996.803076
147.357656,88,997.417576
70.573449,38,997.953076
59.472193,28,998.469576
45.080488,28,998.985076
358.451055,172,1001.555576
154.632305,78,1002.748076
119.867915,56,1003.457076
34.438563,14,1003.645075
328.020162,165,1006.307076
45.252452,29,1007.030575
36.205381,15,1007.208076
28.66236,11,1007.389576
302.68399,147,1008.895076
66.583732,34,1009.421076
423.545437,197,1010.825576
149.302604,73,1011.585617
103.639178,54,1012.16512
382.624247,202,1013.535616
104.556379,57,1014.610118
160.789222,70,1015.196618
32.658612,9,1015.373617
23.619063,14,1015.563117
110.373422,61,1016.132617
27.5708,13,1016.320117
84.371154,30,1016.534118
35.70639,12,1016.69812
35.7546,14,1016.874117
151.361083,79,1017.947117
99.357605,61,1018.347617
74.472258,34,1019.397127
55.217228,29,1019.596123
193.747537,98,1025.021623
38.376796,23,1025.391123
73.123261,39,1025.947627
71.54701,34,1026.496127
49.576465,16,1026.830629
41.323686,15,1027.007626
134.306814,80,1027.936628
182.377012,113,1029.215127
124.599817,74,1030.486627
306.08567,207,1032.610627
85.489587,40,1033.021675
123.814952,89,1034.091675
120.734794,77,1034.701174
147.652166,88,1036.598676
45.180154,22,1036.808175
129.59858,60,1042.527164
183.22964,101,1044.144641
25.979503,12,1044.502178
113.145318,65,1044.936193
320.456799,172,1046.554599
160.840452,113,1047.584599
81.762153,34,1048.315099
100.596848,64,1049.255099
67.804193,44,1050.224099
59.241613,132,1051.039599
28.781016,9,1051.202599
65.343561,53,1051.946099
73.837585,35,1052.184099
31.002449,19,1052.558599
91.198728,49,1053.312099
284.99079,161,1055.630662
239.83445,128,1062.260662
115.842931,69,1063.176162
88.062648,44,1063.55817
26.770427,9,1063.889662
172.702393,181,1065.810162
28.238546,17,1066.170662
68.373898,54,1066.708662
232.43169,124,1067.877662
150.209302,83,1069.052662
279.800768,228,1071.277699
46.971988,16,1071.6582
163.390611,98,1072.765699
