#{"t_start": 1768807640.961401, "env_id": "None"}
r,l,t
22.949556,13,292.803957
25.621155,9,293.280957
31.300734,13,293.613956
21.617861,19,293.955456
27.874081,14,294.306456
31.394952,14,294.664957
22.896845,10,294.988457
47.385815,42,296.167956
28.022379,16,296.488956
30.845627,14,297.149457
64.168134,30,297.542456
21.134479,10,297.883457
31.357806,23,298.407456
23.102222,9,298.715963
29.639858,21,299.243964
40.450247,37,299.620463
28.624762,12,300.113963
24.939301,12,300.286463
26.652553,10,300.640963
72.816605,38,302.157463
27.391054,15,302.65347
42.428741,15,302.828467
26.184168,25,303.636963
57.583418,43,304.355463
56.107362,33,304.872463
26.303731,20,305.070463
27.758046,12,305.257463
23.282787,14,305.595463
28.451363,16,305.775464
18.035604,7,305.942963
23.202816,14,306.293464
172.050097,95,308.090463
28.331621,11,308.407964
32.621667,15,308.919963
57.767486,56,310.097963
100.59588,65,311.159964
24.573674,9,311.332965
17.951803,6,311.516963
23.981959,17,312.00247
37.916132,29,312.850013
154.825257,85,314.779531
31.894551,17,315.274031
32.00729,28,315.818031
73.27609,41,316.864531
25.76824,14,317.505031
54.54503,47,318.162531
49.690351,34,319.155531
113.191229,53,320.208531
25.63493,8,320.58953
34.545611,12,321.084033
23.417704,10,321.597531
32.796496,12,321.780531
45.205105,38,322.738032
175.760425,109,325.0171
25.590649,9,325.367598
38.159982,33,325.734098
24.212194,7,325.911098
44.759015,24,326.6011
42.148966,32,327.978194
28.463991,18,328.474194
44.667386,23,329.177694
106.504619,63,329.767694
29.658255,12,329.941194
34.768878,13,330.117693
19.029337,9,330.283694
27.566093,13,335.349732
34.099359,16,335.971731
22.511783,7,336.289231
70.939382,31,336.988732
27.251866,24,337.340231
69.971035,37,338.289732
52.595216,50,339.548231
34.457022,16,339.744731
31.815924,31,340.588231
114.655381,70,342.113731
82.133789,38,343.446231
20.461551,6,343.604231
53.17676,27,344.276231
33.589865,13,344.604731
23.88986,7,344.771731
75.578192,39,345.156231
37.20166,20,346.016231
40.81128,34,346.542731
136.875662,86,348.465231
38.199382,22,348.651233
26.915484,13,349.004231
78.811129,37,349.532231
25.596895,23,350.023234
24.220783,8,350.197731
74.738113,36,351.676773
26.85088,14,352.499773
109.346103,97,355.000808
66.932885,50,355.702842
33.49375,13,356.017342
49.313151,27,356.526842
34.372707,17,357.042842
30.517476,17,357.362342
100.212129,58,358.619842
30.1041,30,359.276347
25.598322,16,359.757847
23.383262,9,360.432847
33.542587,15,360.756347
71.322986,32,361.300847
50.680028,34,361.830847
38.871745,28,362.509347
86.627356,40,363.051847
31.864179,25,363.896847
26.090572,12,364.233848
68.926104,40,365.132846
124.861322,64,366.48535
26.076312,18,366.96085
21.627791,23,367.64085
33.347883,12,367.95585
60.47249,34,368.93685
167.108898,103,370.849888
68.877232,30,371.517388
51.818809,51,372.477888
59.221234,30,372.681388
35.472763,17,372.866424
31.407268,13,373.202924
28.702248,14,373.555924
38.844917,16,374.043925
170.553168,132,376.019424
31.768216,15,376.497425
23.470149,11,376.813425
25.504269,8,376.993924
53.263285,33,377.359424
43.580946,19,377.715424
77.840409,51,378.569424
70.136889,41,379.466924
40.538459,23,379.966425
23.929978,8,380.149425
59.475266,58,384.991963
24.221216,9,385.178463
152.668615,100,386.323962
25.844384,13,386.670963
41.213293,28,387.020463
54.289255,26,387.211462
26.42665,9,387.392962
148.052443,77,389.234464
39.961476,25,394.627003
22.617537,15,395.106503
27.871818,17,395.307503
56.888546,26,395.670002
52.856805,21,396.039503
29.555887,26,396.884505
34.963284,17,397.389003
56.738523,24,398.070503
29.03833,23,398.878003
45.012613,32,399.432003
74.534641,32,400.112503
65.910455,39,400.944003
73.74366,60,402.153502
30.288953,11,402.657503
102.810766,80,404.165003
210.356268,136,406.755503
22.851732,9,406.938004
38.685456,26,407.449502
212.487898,146,409.461545
19.031999,35,410.316545
74.683412,30,411.177583
28.180043,11,411.352582
25.539265,13,411.686083
31.392127,35,411.889082
125.057906,63,412.930082
37.556083,27,413.597082
100.129891,69,414.822583
209.151552,135,418.391582
31.00284,10,418.582083
34.156255,19,418.791089
69.817382,34,419.800589
27.666766,24,420.800089
53.831806,48,421.82209
71.905453,37,422.022589
26.404803,9,422.191089
28.169344,14,422.529589
16.513704,7,422.706089
35.759632,25,423.56709
33.246786,13,423.753589
22.709983,7,423.925589
41.335044,15,424.276089
35.718144,19,425.11509
27.344795,11,425.608089
43.308487,25,425.945092
58.001745,42,426.656592
138.128775,76,428.048593
34.210589,22,428.595092
46.017865,30,429.269092
26.054341,10,429.979592
30.732567,23,430.341596
86.929413,44,435.30863
35.12734,22,435.50113
70.4044,29,436.02413
36.57461,17,436.69113
50.631219,22,436.878632
27.413509,17,437.07513
29.618593,11,437.25063
70.363859,38,437.780131
36.10368,22,438.13313
74.136018,41,438.98213
33.578917,11,439.32813
29.394152,13,439.65263
33.362451,14,439.84163
30.81706,18,440.34863
34.23333,21,440.901629
151.135991,77,442.20663
315.471187,184,444.23763
31.698555,15,444.750667
107.986202,72,445.672667
57.046888,34,446.388168
66.95192,40,446.609167
41.232419,29,446.819667
192.602916,128,447.917167
85.754365,48,448.975667
221.832142,117,449.999667
84.625599,62,450.899667
22.863055,10,451.246668
33.501697,21,451.734667
24.278352,13,451.915167
27.773036,11,452.398668
32.739647,13,452.720167
31.485082,27,453.562667
71.60483,41,454.27768
38.290486,23,454.638703
29.296263,17,454.974704
38.00101,24,455.165204
26.133962,12,455.644703
30.568582,27,456.157204
76.59052,43,457.030203
19.201273,8,457.367703
284.142978,179,459.412704
131.297771,80,461.235703
116.262736,63,462.415203
100.352088,53,462.654703
63.129002,37,463.176704
44.310619,18,463.843704
59.095786,30,464.548704
27.244375,11,464.724204
34.886077,22,464.901704
98.496622,61,465.328704
71.565551,43,466.182204
31.044811,22,467.096203
217.558846,197,474.864785
27.40771,8,475.016283
71.658557,35,475.411283
85.451246,64,476.746821
62.345214,41,477.820321
30.247194,24,478.315321
206.216765,140,480.962828
136.819669,72,481.709828
38.064833,15,482.206828
27.417325,25,483.028328
81.050165,46,483.899829
42.142369,22,484.774328
36.788101,17,485.277828
77.233118,42,486.144831
57.911702,37,486.678331
78.164245,43,487.554831
45.775069,22,487.911831
37.218038,14,488.104331
103.886418,58,488.851331
60.486794,31,489.849375
123.009062,191,493.021411
32.519419,17,493.368412
38.131107,16,493.846912
154.043335,80,495.087412
33.414429,22,495.601911
71.688884,32,496.598912
49.312316,31,497.117911
29.173406,10,497.631412
47.242025,18,497.819911
37.008145,19,498.187412
42.481791,23,498.859911
29.744722,23,499.532412
142.040252,154,502.122412
29.368253,23,502.469915
186.765584,147,503.683912
31.454096,22,504.043911
30.460304,14,504.230411
27.95731,12,504.744451
42.4034,24,505.090956
33.860607,18,505.425451
26.422783,7,505.575951
26.545558,20,505.934951
59.921296,33,506.635951
38.157318,20,507.430951
22.809281,10,507.586951
26.450316,10,508.083451
31.249748,11,508.419452
85.655287,61,509.270451
47.071434,23,509.998951
52.11374,34,515.598988
40.331792,13,515.799486
24.253339,15,515.985486
46.33312,28,516.341486
54.330355,50,516.914987
147.025622,73,517.526986
39.062348,17,517.857486
33.204042,23,518.677486
76.657219,33,519.186986
109.801419,59,519.959986
25.88441,8,520.311486
185.355888,95,522.251486
34.564248,33,526.949986
33.726862,78,528.329986
31.084146,11,528.813486
40.901703,26,529.466486
69.001063,33,529.672486
26.582041,14,529.865486
112.877635,97,531.074486
72.364851,36,531.596023
297.303465,178,533.921023
51.341301,23,534.567522
33.785139,15,534.914022
31.091517,17,535.109023
101.361169,78,535.893522
24.517592,8,536.064529
79.548287,91,537.467522
23.657618,11,537.808023
191.220842,500,544.964029
34.482551,16,545.317529
76.091278,35,546.021533
66.454164,49,546.423033
33.49908,16,546.604034
218.2539,118,548.089533
65.041309,36,548.986033
101.602198,63,549.752034
33.865043,19,549.957034
49.327489,25,550.485534
112.96942,62,556.889576
164.380578,80,557.932076
24.020669,13,558.101576
23.917247,10,558.272076
271.01152,156,559.492576
324.746185,203,562.864679
80.473288,43,563.23568
83.670262,67,564.180179
35.186066,23,565.003719
46.111639,26,565.356719
26.008536,9,565.53372
41.186163,18,565.88672
48.203793,21,566.080719
24.922373,8,566.243721
29.785201,13,566.59022
273.009918,167,569.127221
80.368516,51,569.700219
67.790047,31,570.209219
61.496013,40,570.427719
35.096551,15,570.770719
41.46451,17,571.106719
32.332628,28,571.63422
109.079069,51,572.044219
50.7198,19,572.393719
33.937072,12,572.580719
28.591272,17,572.773719
88.525503,35,573.155719
77.632171,45,574.016222
47.166286,16,574.485763
64.722079,32,574.837764
104.517187,42,575.514764
37.265574,36,575.894764
48.686799,24,576.409264
26.235838,11,576.883263
48.552537,42,577.896765
32.87443,21,578.234765
62.613412,33,578.600265
136.618942,79,580.059264
31.16411,10,580.242264
262.069535,158,581.510264
77.081444,43,582.038766
42.747969,21,582.383764
195.811351,145,583.584264
101.773674,94,589.526823
34.93737,17,589.709821
249.216845,154,591.87486
188.849456,110,593.326401
170.767033,172,594.858401
30.812453,13,595.042401
29.589739,12,595.211403
39.052106,25,595.894442
26.620902,12,596.080442
27.351639,9,596.591942
29.721583,10,596.768449
110.524387,61,598.456562
43.0035,21,598.828568
35.879187,23,599.492568
154.426254,86,600.75157
48.043454,29,601.274071
28.655689,14,601.615568
31.713011,29,601.976068
28.852996,17,602.159068
78.040396,36,603.025068
29.376974,16,603.370069
30.048788,17,603.706069
200.691957,108,604.721568
266.581912,144,606.535072
327.397038,172,609.156072
40.663477,17,609.346572
75.65012,52,610.878115
161.376685,68,611.627115
65.700788,28,611.831615
67.228684,33,612.047115
27.001394,10,612.209116
58.66105,31,612.758149
190.043165,141,615.495157
270.19524,136,616.202656
37.679403,18,616.591155
57.402131,26,616.951158
54.346681,30,617.481156
163.678608,81,618.584656
53.149004,22,618.927155
37.289133,67,624.120155
289.604237,189,626.850696
139.856676,99,628.093697
124.797109,65,628.376197
28.897182,11,628.563697
99.245586,56,629.356198
142.088673,94,635.141559
167.30523,107,636.756559
33.623701,15,637.075059
32.762694,14,637.435059
216.254779,177,640.628559
26.427876,24,640.976059
134.131638,101,641.913059
40.028082,18,642.237559
30.175119,10,642.405559
110.806451,50,642.925059
230.985386,144,644.424559
139.899758,102,647.043059
33.764572,20,647.400059
31.287144,10,647.896559
76.241202,45,648.600059
146.408298,137,650.104559
30.08275,10,650.43556
28.696415,16,650.92606
96.984551,52,651.983097
57.267829,26,652.340598
68.750201,49,653.400097
106.091021,37,653.931097
223.025548,136,655.748598
163.603134,76,656.852597
83.852539,73,657.412597
314.188876,135,664.419604
34.960045,11,664.764104
57.918416,30,665.625107
72.651215,31,666.300107
33.433744,18,666.636107
26.743203,14,666.815607
34.451209,26,667.151107
133.725187,68,668.036607
110.571343,56,668.433109
51.357964,19,668.941607
48.238896,27,669.453107
46.471461,41,670.175607
60.832382,45,670.872607
145.00595,64,672.111607
47.192174,18,672.618607
28.569896,15,672.962644
40.968633,20,673.455644
271.509028,145,675.477644
113.337511,55,676.153644
80.529055,34,676.497644
57.690234,31,677.025144
64.415043,37,677.589145
34.797254,17,678.082645
122.101375,69,678.991144
32.451035,16,679.170144
47.565663,21,679.973144
37.318271,23,680.331144
52.457761,22,680.725144
30.997684,12,680.897644
112.707436,56,681.797644
54.867948,31,682.484144
56.085242,37,683.572644
25.83946,12,684.064644
52.489696,37,684.753182
27.636906,8,684.944682
35.051061,22,685.151182
194.926987,114,686.448182
39.053078,15,686.760682
36.647019,17,686.955682
45.62591,21,687.453182
303.285584,181,689.499182
32.866315,16,689.683182
237.284414,129,691.949182
55.915235,26,692.301182
136.97128,73,692.756682
55.922225,31,693.125682
71.4127,48,694.005182
51.296299,22,694.35722
325.501565,371,703.887719
26.562243,14,704.077719
59.006716,32,704.29322
29.979124,10,704.458719
153.914267,66,705.33622
46.233194,18,705.947219
31.463334,20,706.454219
74.352297,64,707.527219
25.576322,22,708.031719
67.325696,30,708.741219
154.225307,132,710.518719
33.778387,12,710.687219
54.581574,22,711.171257
91.549117,67,711.746257
148.127333,76,713.004303
28.350747,25,713.369303
105.814049,46,713.921303
31.693087,24,714.265803
111.076779,49,714.664803
168.818789,119,715.607303
52.451245,24,715.944341
95.069889,52,716.649341
30.565904,11,716.986341
100.226379,46,717.223341
131.775343,113,718.544842
214.707712,133,719.879848
67.885719,28,720.102849
98.230965,74,721.042348
162.87828,94,721.983348
42.119767,18,722.17485
94.923288,57,722.883348
51.133813,29,723.389348
112.115817,79,725.125848
78.788469,43,725.640348
39.51429,28,726.172348
45.25833,20,726.675349
30.613685,16,727.164348
190.898772,102,732.926426
277.906975,121,734.194426
95.239137,127,735.140925
27.803575,23,735.635426
322.00652,181,737.514926
40.8049,22,738.039926
123.061867,85,738.511426
110.908884,125,744.576963
45.530115,31,745.396463
78.37939,33,745.940463
42.332551,35,746.463963
39.582032,500,751.610463
34.338307,15,751.946462
161.168855,102,753.388963
27.843873,13,753.724463
28.501736,19,754.261465
166.747171,97,755.331496
216.932608,108,756.597996
69.282851,35,756.979995
26.708684,9,757.158496
40.759156,23,757.662996
213.050118,187,759.421996
27.464831,11,759.940496
47.459813,25,760.299996
23.100558,14,760.648996
230.770581,204,767.534496
25.666061,12,767.703996
53.057213,31,767.922996
255.35389,215,770.674533
26.910114,10,771.153067
28.577265,11,771.326074
210.828517,123,773.268074
98.558847,49,773.672574
120.040289,74,774.566074
47.290147,19,775.075074
149.842007,70,775.962074
60.484065,34,776.496574
121.610969,79,777.765074
149.118989,86,778.407574
82.524651,40,778.94708
173.632469,139,780.612081
64.903819,36,780.81508
84.405761,44,781.203581
40.576537,21,781.38608
66.724545,46,782.102581
30.049403,15,782.810081
219.803427,90,784.22008
59.334893,31,784.57758
139.600184,81,785.51258
63.80516,36,786.336084
182.255416,170,788.058584
36.676563,34,788.432084
46.141208,19,788.624584
44.135726,17,789.376057
42.017437,27,789.899126
69.327475,30,790.276618
29.859015,14,790.755105
58.373249,24,791.577495
50.405545,19,791.930525
26.321622,13,792.101546
214.979183,156,798.473695
63.545607,27,798.841228
196.823662,102,800.243385
112.04741,59,801.178278
70.107606,52,801.901778
176.262323,107,803.040278
277.69166,151,804.902814
200.728732,117,806.794814
115.485797,61,807.540315
183.561438,104,808.640314
30.704969,10,808.815815
25.293478,9,809.149814
121.242511,77,809.781814
36.628645,22,810.466814
77.933902,39,811.160814
83.45452,42,811.702814
55.920763,36,812.235314
286.461555,149,813.679314
32.914618,9,813.850314
48.372845,19,814.042314
233.355627,132,816.002356
25.635176,8,816.187855
38.602623,19,816.540355
191.624294,98,817.845855
212.092828,129,819.373856
79.168924,43,820.124856
237.343035,115,821.291356
84.058938,46,822.193356
24.664373,12,822.370355
306.252566,160,824.373855
306.084204,379,833.632431
24.389293,12,833.98893
237.777902,121,836.083508
91.212274,43,836.640509
87.159395,36,837.172008
91.847014,43,838.012508
201.607315,105,839.068516
108.03034,60,839.784516
28.314501,23,845.085894
117.280108,158,847.226398
27.653746,14,847.713399
46.395241,44,848.906398
153.345062,72,849.504898
112.197838,65,850.246939
33.123676,27,850.935438
23.879077,8,851.110439
59.740605,24,851.62294
154.248263,75,852.406439
58.08019,35,853.120988
84.967011,45,853.816485
34.737346,20,854.001485
29.045504,12,854.174985
44.627925,22,854.576485
239.366996,129,856.048985
100.235598,53,856.809484
25.445711,17,857.156985
168.878573,98,857.768984
238.918562,91,858.848985
59.393952,29,859.357986
52.960425,30,860.050484
85.480994,29,860.528486
26.140505,12,860.839485
29.863258,15,861.175985
29.462612,15,861.506485
87.329493,41,862.364985
43.610598,25,862.719987
92.037487,57,864.065985
69.928538,28,869.104523
55.100665,30,869.637525
90.871189,48,870.018523
87.67871,42,870.713023
43.963861,20,871.364523
61.71204,30,871.885523
91.390166,57,872.471023
47.777169,25,873.154024
153.718075,79,873.751024
76.249358,42,874.451569
329.684773,387,878.631569
25.87959,8,878.781569
106.561395,48,879.519568
44.861867,19,880.046068
50.803602,24,880.416069
47.979617,32,880.942069
408.996156,189,883.186069
35.531968,25,883.552568
303.001382,180,885.284068
22.170624,36,885.791069
35.9955,17,885.974069
28.318187,16,886.316069
35.282986,32,886.845569
40.52674,21,887.356068
273.687157,141,888.997569
273.622133,188,890.667068
63.539859,35,891.040068
99.994305,48,891.428109
146.22714,66,891.878109
40.85487,21,892.240609
137.861127,80,893.329609
61.782498,30,893.860109
109.483854,53,898.929115
121.200611,68,899.221614
105.633572,74,900.662115
33.798801,17,900.849115
242.221586,131,902.634115
25.765047,13,902.977615
45.836002,23,903.333615
55.537762,32,903.733115
147.353516,67,904.337115
56.635745,26,904.872114
156.87169,80,905.305615
30.402768,21,905.97062
55.988932,29,906.699118
40.93923,21,906.872118
71.246138,36,907.084618
51.730534,31,907.623618
167.525497,84,908.24862
54.134597,26,908.460118
53.889905,22,908.654118
172.907347,114,909.955618
42.004109,31,910.295118
198.800249,180,912.350618
69.10222,30,912.90365
38.725275,19,913.434668
26.734822,16,913.619171
42.589926,41,913.995671
38.234723,18,914.342169
58.757072,29,914.850168
79.316256,40,915.540668
47.326248,21,916.037168
65.024977,27,916.250168
31.592374,10,916.434668
47.540166,30,916.635168
223.39825,96,917.104168
255.471104,370,922.574168
32.070645,14,922.926668
93.675803,54,923.808168
47.606532,18,923.990168
215.363529,125,930.127707
252.875323,159,932.283709
32.21842,12,932.474708
31.903204,15,932.666207
36.472479,23,933.053708
26.060746,12,933.400208
33.421117,32,933.773208
150.73201,63,934.874248
243.24694,125,936.430248
70.813177,33,936.817249
347.880069,159,938.415248
252.093356,137,940.833251
100.888494,72,945.835248
45.640835,19,946.314748
66.445795,25,946.825249
34.469642,17,947.203249
230.371065,113,948.958285
82.927537,128,950.493286
30.428168,16,951.030786
184.126589,105,952.199324
112.75369,48,952.613324
217.83093,104,953.603867
23.99012,19,953.787363
233.888984,125,955.046363
212.610943,105,956.338402
157.914364,74,957.426402
33.939591,22,957.945902
87.790994,37,958.485402
171.958731,85,958.95441
148.528625,105,964.785411
116.638457,64,966.015413
22.974543,6,966.181914
77.24146,37,966.416414
288.233266,157,967.492913
45.120864,23,967.994913
60.779798,24,968.493413
73.799352,39,968.890913
41.569389,30,969.584913
290.641868,128,971.394453
68.566631,32,972.061454
103.931555,54,972.964991
81.213162,89,973.895993
27.207609,14,974.230991
60.984496,24,974.900992
58.288237,28,975.243491
53.95551,24,975.891491
72.79148,36,976.286493
108.628149,54,977.022491
27.333633,10,977.333492
152.577616,80,978.521991
140.137349,69,979.302992
28.616393,10,979.773992
27.064617,13,980.298991
213.497015,108,981.585991
240.655631,123,982.759491
176.337931,89,984.172492
103.510042,53,984.564031
160.32252,94,985.528531
60.567485,27,985.735531
25.796085,8,985.887531
46.051402,38,986.27053
42.580874,21,986.789031
36.378465,22,986.977031
121.781054,62,987.520531
234.864215,301,990.491031
52.825908,18,990.836531
396.566918,217,998.277077
66.888931,39,998.819577
39.031232,18,999.170077
101.848502,44,999.749577
45.027356,19,999.942077
38.006907,17,1000.281577
191.614467,111,1002.228579
79.038238,42,1002.587077
224.464059,116,1004.524577
40.380553,19,1004.725077
124.260077,86,1006.116077
54.044759,29,1006.649077
187.830522,107,1007.791077
34.39292,14,1008.120577
272.478773,148,1009.787077
47.511441,500,1013.896618
38.312772,19,1014.099118
67.731078,30,1014.790618
149.922476,258,1017.583118
54.949477,24,1017.780617
137.483735,73,1018.513118
208.859602,130,1020.030125
26.299993,9,1020.187127
219.158777,117,1026.659628
302.198679,127,1028.270628
209.614005,89,1029.064128
48.417773,25,1029.916128
32.399383,11,1030.08613
113.96985,55,1030.66113
24.614252,7,1030.822628
91.088241,37,1031.371628
39.162151,21,1031.727628
419.244039,206,1033.542675
40.536672,19,1033.736176
48.707119,25,1033.923676
29.026327,13,1034.245676
230.326265,112,1035.746675
38.356765,210,1043.582143
28.6188,15,1043.950144
