#{"t_start": 1768629503.046312, "env_id": "None"}
r,l,t
-68.0,500,1410.493281
10.522434,13,1410.763937
8.28569,139,1411.855486
-96.95,500,1430.621675
-47.710822,500,1432.802338
-34.000601,500,1435.200235
-36.497329,500,1443.514015
36.090999,97,1443.98202
-80.0,500,1455.749424
27.45201,343,1464.530839
-109.35,500,1466.676304
-69.7,500,1468.994215
-97.2,500,1487.406463
-23.514077,500,1489.902888
-68.7,500,1498.280796
-56.852441,500,1500.742898
19.728281,26,1501.248315
-42.449164,500,1503.362589
-94.482036,500,1521.65027
-4.03726,500,1524.356737
-33.555113,500,1532.708884
26.546722,64,1533.070699
-102.05,500,1544.83367
16.361198,10,1545.075026
-64.8,500,1547.12695
-36.638698,500,1555.478174
74.815294,500,1557.73682
-110.55,500,1566.243196
3.084018,248,1576.260448
-50.335499,500,1578.315958
-37.677153,500,1586.956312
14.094438,54,1587.313001
97.462948,500,1589.410552
63.452305,156,1590.653725
31.343179,31,1590.944982
-86.2,500,1609.269571
-45.650262,500,1611.493643
-61.25,500,1614.008886
-53.952028,500,1622.329567
-37.536795,500,1634.217197
-50.2,500,1642.594181
-17.271987,500,1644.883331
-63.15,500,1647.493034
-68.05,500,1665.94867
-21.227505,500,1668.5156
-100.55,500,1677.201518
-11.13998,500,1679.310225
17.698962,39,1679.632035
-64.95,500,1691.297847
-73.15,500,1699.532967
16.654663,89,1700.133139
-99.6,500,1702.284185
-63.389579,500,1711.131574
-10.496009,500,1722.576566
14.112012,79,1722.989954
-57.7,500,1731.086286
-130.45,500,1733.733557
-46.935078,500,1736.155302
-11.205619,500,1753.998659
-31.885133,500,1756.246389
-55.705214,500,1764.319549
-80.599668,500,1766.31358
-32.399609,500,1777.603419
-72.9,500,1785.858588
-72.5,500,1787.849647
-47.741745,500,1796.180934
-64.209305,500,1807.716844
23.592355,35,1808.033684
-47.847521,500,1810.10171
-57.12979,500,1818.540144
-23.14837,500,1820.844738
12.509535,90,1821.938437
-57.6,500,1839.625104
-26.553098,435,1841.670053
-79.65,500,1843.939874
-32.953101,500,1852.467679
-81.898679,500,1863.409902
-66.9,500,1872.566329
-56.4,500,1875.366724
-61.5,500,1877.37164
-70.124076,500,1895.231636
-110.0,500,1897.870603
-58.258658,500,1906.258565
-71.829841,500,1908.305142
-55.3,500,1919.856497
-29.495655,500,1928.344491
-89.95,500,1930.431913
-65.9,500,1938.882367
23.64751,31,1939.16632
-37.838443,500,1950.068292
-62.95,500,1952.22329
-45.725652,500,1960.728728
-99.5,500,1962.990559
-47.49504,500,1980.606161
-48.0,500,1982.922503
-94.752915,500,1985.273351
-46.45,500,1993.459541
-28.476714,500,2005.166247
22.900325,73,2005.525187
10.326038,479,2013.672062
-61.05,500,2016.098843
1.663389,246,2017.413536
-45.472559,500,2025.88025
-48.25,500,2037.353452
-37.886982,500,2039.724304
14.068282,142,2046.384625
-40.25,500,2048.459874
11.741965,6,2048.663531
-51.687716,500,2050.591763
-56.85,500,2066.969903
-64.85,500,2068.979658
-44.6,500,2077.446955
-35.218802,500,2079.826378
-99.224572,500,2090.734886
16.718364,463,2098.682887
-86.0,500,2100.964713
-93.55,500,2109.936618
19.090169,35,2110.23945
-63.088236,500,2120.863237
-110.448941,500,2123.038122
-76.7,500,2131.467044
-98.05,500,2133.839986
11.712371,286,2144.354689
-74.9,500,2152.46572
-68.9,500,2154.530588
-101.2,500,2163.072675
-31.38557,500,2165.430164
-79.15,500,2176.754285
-14.825865,500,2185.469532
-40.686063,500,2187.56886
-62.1,500,2196.301519
-9.237006,500,2208.21765
7.057647,152,2208.795557
-35.548629,500,2217.021924
-31.200045,500,2219.318832
-68.45,500,2230.921688
-42.0,500,2239.239618
-10.147301,500,2241.632512
-7.072267,500,2250.077641
-53.3,500,2252.276592
-80.25,500,2264.709618
-18.999628,500,2273.964044
-19.82794,500,2275.920492
-115.8,500,2283.841352
-65.410419,500,2295.076185
-36.671494,500,2297.083347
-21.795014,500,2305.365386
-48.08438,500,2308.020541
0.660036,481,2326.751858
-46.512333,500,2329.229899
29.316425,414,2331.869502
-72.35,500,2340.907817
-69.75,500,2352.731097
-22.443845,500,2355.191087
-34.00186,500,2364.532524
15.1836,88,2365.039596
-61.6,500,2367.737635
20.475752,34,2368.051102
-60.296152,500,2387.356983
-13.751667,500,2389.607087
-58.335763,500,2398.088052
-38.95,500,2400.45537
-77.2,500,2412.920195
-59.108477,500,2421.800194
-30.027891,479,2424.103997
-60.05,500,2433.908382
15.650301,495,2446.817811
-37.611215,500,2449.526629
-21.404175,500,2458.505007
-1.46887,500,2461.302855
-54.656683,500,2478.399824
-48.316809,500,2480.364361
-54.0,500,2482.858966
-54.068903,500,2490.984179
-100.3,500,2502.681351
-62.95,500,2511.165513
-50.25,500,2513.376554
-83.202973,479,2515.354587
-39.83428,500,2532.954419
12.645408,500,2535.09117
-50.225108,500,2537.206179
22.193587,30,2543.641012
-51.642642,500,2546.04469
-82.7,500,2557.679563
9.791824,132,2558.415028
-33.403974,500,2566.763952
-104.5,500,2568.943947
-92.05,500,2576.919268
64.180277,500,2588.063916
-135.05,500,2590.618642
-45.6,500,2598.9365
-11.23291,441,2600.966414
0.580591,356,2602.59957
-20.86261,500,2620.099147
-57.247489,500,2622.226394
-47.067245,500,2631.195658
-45.463599,500,2633.492753
-44.554452,500,2645.108187
-6.212425,500,2653.937958
-49.55,500,2656.044716
-35.713536,500,2664.830335
-110.05,500,2676.595113
-34.222819,500,2679.049773
-39.687269,500,2687.672161
-33.587726,500,2690.379904
14.205336,61,2690.795602
-40.477432,500,2709.052207
-57.9,500,2711.30926
-92.3,500,2719.75691
-10.158482,500,2722.068888
-56.85,500,2733.261021
-33.402852,500,2741.833358
-75.27465,500,2743.904887
-15.855765,500,2751.990002
-42.081227,500,2763.297743
-34.618602,500,2765.449951
-21.15538,500,2774.070904
-28.470375,500,2776.429841
-55.4,500,2793.713871
28.914863,81,2794.122996
-32.765774,500,2796.449623
-86.5,500,2799.008374
-53.706289,500,2807.095703
-75.5,500,2818.341771
-60.648061,500,2826.816763
-43.173204,500,2828.909836
-11.296969,500,2830.935959
-26.668456,500,2848.445264
-78.45,500,2850.437654
-46.263904,500,2858.441288
-29.859845,500,2860.82864
-52.231787,500,2871.953432
-78.2,500,2880.676301
-60.531134,500,2882.856567
-93.1,500,2890.95629
-50.28761,500,2901.973629
21.366008,46,2902.294822
-41.296542,500,2904.518904
-91.1,500,2912.474143
-132.15,500,2914.601323
-53.402931,500,2923.783063
-24.490037,500,2935.32543
-59.85,500,2937.311195
-78.0,500,2945.390245
-36.539662,500,2947.610102
-44.232044,500,2964.661572
-85.5,500,2966.955585
-49.6,500,2968.953665
-105.55,500,2977.407692
-91.8,500,2988.878542
3.36249,500,2997.429647
-112.55,500,2999.623344
-131.9,500,3002.130041
-30.571501,500,3020.307779
25.582245,130,3021.418853
-92.8,500,3023.978044
-40.2,500,3032.004575
-53.15,500,3034.063283
-98.0,500,3051.099604
-60.05,500,3053.376746
6.461347,126,3054.285753
-31.45,500,3056.252816
-127.45,500,3073.81142
-57.65,500,3076.244313
30.041612,193,3076.941754
-96.75,500,3085.437654
-53.605251,500,3087.861762
-21.062134,360,3098.684602
-59.452196,500,3106.761962
-120.3,500,3108.730007
-48.548794,500,3117.210129
10.218135,235,3118.174476
-65.781954,500,3129.388831
-92.75,500,3137.166584
-35.220249,500,3139.414272
-41.446897,500,3141.492461
-71.193321,500,3158.58318
-41.826241,500,3160.576715
-74.393313,500,3168.518148
-48.344591,500,3170.79207
-57.15,500,3181.5827
13.150854,73,3188.332899
-133.2,500,3190.466199
-34.257014,500,3192.884549
-62.162587,500,3201.052892
15.986996,169,3202.011618
-29.930743,500,3213.393036
-66.63802,500,3222.071054
-96.1,500,3224.269348
-65.525948,500,3226.661833
-126.9,500,3243.379314
-74.1,500,3245.586846
-128.2,500,3253.924445
-71.514702,500,3256.17881
-47.0,500,3267.715304
-114.35,500,3276.625072
-53.925986,500,3279.032932
-20.88762,500,3287.246162
20.760976,52,3287.589263
-62.887752,500,3298.92971
-141.95,500,3300.909952
-11.675875,302,3308.434355
-40.5,500,3310.376095
-96.05,500,3318.791991
-92.35,500,3330.270324
-44.75,500,3332.43173
-38.816096,500,3341.195279
-45.7,500,3343.331866
-61.512545,500,3360.782826
-27.428197,500,3363.121718
-52.6,500,3365.448601
-38.979239,500,3373.411579
-66.071687,500,3384.610988
-143.95,500,3392.481827
-32.404244,500,3394.779527
-12.639587,500,3397.251831
-31.632115,500,3414.447074
-40.148433,500,3416.771384
8.084865,271,3417.867779
-52.012011,500,3425.820977
-50.189939,500,3437.131134
-41.671623,500,3445.389485
-94.2,500,3447.317909
-97.2,500,3449.252585
-88.65,500,3457.695279
-106.75,500,3468.169799
-33.450145,500,3476.231798
-65.883838,500,3478.529808
-85.055791,500,3480.759771
-53.0,500,3497.310803
14.888488,126,3497.812154
-88.15,500,3500.032684
-139.8,500,3507.854377
